protocolo_s2i_d,nome_municipio,sigla_uf,regiao,data_registro,data_evento,cod_cobrade,tipologia,descricao_tipologia,grupo_de_desastre,cod_ibge_mun,setores_censitarios,status,dh_descricao,dh_mortos,dh_feridos,dh_enfermos,dh_desabrigados,dh_desalojados,dh_desaparecidos,dh_afetados_seca_estiagem,dh_total_danos_humanos_diretos,dh_outros_afetados,dm_descricao,dm_uni_habita_danificadas,dm_uni_habita_destruidas,dm_uni_habita_valor,dm_inst_saude_danificadas,dm_inst_saude_destruidas,dm_inst_saude_valor,dm_inst_ensino_danificadas,dm_inst_ensino_destruidas,dm_inst_ensino_valor,dm_inst_servicos_danificadas,dm_inst_servicos_destruidas,dm_inst_servicos_valor,dm_inst_comuni_danificadas,dm_inst_comuni_destruidas,dm_inst_comuni_valor,dm_obras_de_infra_danificadas,dm_obras_de_infra_destruidas,dm_obras_de_infra_valor,dm_total_danos_materiais,da_descricao,da_polui_cont_da_agua,da_polui_cont_do_ar,da_polui_cont_do_solo,da_dimi_exauri_hidrico,da_incendi_parques_ap_as_ap_ps,pepl_descricao,pepl_assis_med_e_emergen_r,pepl_abast_de_agua_pot_r,pepl_sist_de_esgotos_sanit_r,pepl_sis_limp_e_rec_lixo_r,pepl_sis_cont_pragas_r,pepl_distrib_energia_r,pepl_telecomunicacoes_r,pepl_tran_loc_reg_l_curso_r,pepl_distrib_combustiveis_r,pepl_seguranca_publica_r,pepl_ensino_r,pepl_total_publico,pepr_descricao,pepr_agricultura_r,pepr_pecuaria_r,pepr_industria_r,pepr_comercio_r,pepr_servicos_r,pepr_total_privado,pe_p_le_pr,ano,mes,mes_nome,categoria_evento
SC-F-4212254-13214-20231117,Passo de Torres,SC,Sul,2023-11-19,2023-11-17,13214,13,Chuvas Intensas,Hidrológico,4212254,NA,Registro,NA,0,0,0,0,0,0,0,0,60,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,9983138.224745812,0,0,0,0,9983138.224745812,9983138.224745812,2023,11,Nov,Chuvas Intensas
SC-F-4211900-13214-20231117,Palhoça,SC,Sul,2023-11-17,2023-11-17,13214,13,Chuvas Intensas,Hidrológico,4211900,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2023,11,Nov,Chuvas Intensas
SC-F-4216404-13214-20231118,São João do Sul,SC,Sul,2023-11-20,2023-11-18,13214,13,Chuvas Intensas,Hidrológico,4216404,NA,Reconhecido,NA,0,0,0,0,320,0,0,320,7000,"A chuva intensa causou vários danos/prejuízos em infraestrutura pública sendo:
-10 bueiros danificados nas localidades de Vila Santa Catarina, Vila São José, Poço Negro, Vila Gabriel, Olho Dágua, Três Coqueiros, Sanga Danta e  Querência;
-06 cabeceiras de pontes tipo passagem molhada na localidades de Passo Magnus, Vila São José e Poço Negro;
-01 ponte tipo pontilhão de madeira na localidade de Vila São Jose, divisa com Praia Grande;
-01 ponte tipo passagem molhada no Passo do Cardoso em Passo Magnus;
196 pontos de deslizamentos nas estradas vicinais nas localidades de Passo Magnus, Posso Negro, Timbopeba, Beira Rio, Vila São José, Vila Santa Catarina, Forquilhinha, Glorinha, Rio Verde, Pinheiros, Cipriano Alves, Querência, Nova Fátima, Sanga Danta, Três Coqueiros, Vila Conceição, Campestre, Olho Dágua, Campestre, Sertão do Piritú e Cotovelo;
52 pontos de deslizamento e remoção de blocos de concreto e asfalto nas localidades de Querência, Nova Fátima, Forquilhinha, Pinheiros, Vila Santa Catarina, Sertão do Piritú,Centro e Timbopeba.
2.500m de extensão de galeria de tubulação de drenagem com substituição de tubos e pavimento na Rua Jaime Grundler e Rua Jauzino Pereira no centro.


",0,0,427449.3664187941,0,80,0,0,0,0,0,0,0,0,0,0,0,7,3093846.241712067,3521295.6081308606,NA,NA,NA,NA,NA,NA,NA,0,0,1282348.0992563823,0,0,0,0,21372.468320939704,0,0,0,1303720.567577322,NA,46560510.24720182,142126.91433424904,0,0,0,46702637.161536075,48006357.72911339,2023,11,Nov,Chuvas Intensas
SC-F-4217709-13214-20231118,Sombrio,SC,Sul,2023-11-18,2023-11-18,13214,13,Chuvas Intensas,Hidrológico,4217709,NA,Reconhecido,NA,0,0,0,4,240,0,0,244,5756,"O evento provocou destelhamento e danos em muitas residências, prédios públicos e privados, gerando grandes prejuízos à população e ao município, que declarou Situação de Emergência através do Decreto nº 196, de 18 de novembro de 2023.
Estimam-se as despesas abaixo, relativas às unidades habitacionais atingidas, prédios públicos e sistema rodoviário do município:  

3 ¿ 7 (sete) Estradas municipais em pavimentações asfálticas e com blocos concreto intertravado, com desplacamentos da pavimentação e infiltrações nas drenagens, estimando um valor de R$ 1.000.000,00 (um milhão de reais)

4 ¿ 01 Prédio público-privado, sendo este o Hospital do Município, estimando um valor de R$250.000,00 (duzentos e cinquenta mil reais)

5 ¿ 01 Escola filantrópica, CEI ASIES (Associação Sombrio de Integração Educacional e Social), estimando um valor de R$50.000,00 (cinquenta 1 ¿ 1500 (um mil e quinhentas) unidades habitacionais danificadas: estimando um valor aproximado de R$ 2.000.000,00 (dois milhões de reais), sendo que destas, 450 (quatrocentos e cinquenta) famílias solicitaram itens de ajuda humanitárias, onde, os mesmos, estão sendo entregues na data deste relatório

2 ¿ 10 (dez) Estradas e rodovias municipais com pavimentações primarias, estimando um valor aproximado de R$ 500.000,00 (quinhentos mil reais).
mil reais) 
",0,0,2137246.8320939704,0,1500,0,0,0,0,0,0,0,0,0,0,0,17,1602935.1240704777,3740181.956164448,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,48469545.26078726,0,0,0,0,48469545.26078726,48469545.26078726,2023,11,Nov,Chuvas Intensas
SC-F-4202073-13214-20231118,Balneário Gaivota,SC,Sul,2023-11-18,2023-11-18,13214,13,Chuvas Intensas,Hidrológico,4202073,NA,Reconhecido,NA,0,0,0,0,200,0,0,200,1964,"O evento provocou destelhamento e danos em muitas residências, destruição de vias
e danos ao sistema de drenagem, gerando grandes prejuízos à população e ao
município, que declarou Situação de Emergência através do Decreto nº 081, de 18 de
novembro de 2023.
Estimam-se as despesas abaixo, relativas às unidades habitacionais atingidas e
sistema rodoviário do município:
1 - Trezentas e sessenta e oito (368) famílias foram atingidas e um mil quatrocentas e
setenta e duas (1.472) pessoas afetadas em decorrência da tempestade. Estima-se
que cinquenta (50) famílias ficaram desalojadas, aproximadamente duzentas (200)
pessoas saíram de suas residências para casa de parentes, amigos ou vizinhos.
Estima-se um prejuízo de R$ 500.000,00;
2 ¿ Onze (onze) pontos onde a drenagem foi parcial ou completamente destruída,
com danos na pavimentação, calcadas e contenções do entorno, estimando um valor
de R$ 450.000,00 (quatrocentos e cinquenta mil reais).
3 ¿ Na localidade da Rua Nova houveram danos significativos tanto a montante,
causado pelo fato de a tubulação não ter seção suficiente para o escoamento livre das
águas, fazendo com que a tubulação trabalhe afogada, o que causou um encharcamento
do aterro e seu desbarrancamento, quanto a jusante, que com a força das águas arrancou
a ala de madeira existente e danificou as margens do córrego causando danos inclusive a
construções próximas. Cabe salientar que é estrada municipal que passa por cima da
tubulação é uma importante via de escoamento da produção agrícola e de produção
madeireira da região. Com o aumento do nível da lagoa agricultores do entorno tiveram
perdas nas suas plantações e nível alto das águas impossibilita o plantio nas propriedades
do entorno, fazendo com que seja perdido o prazo para o plantio de algumas culturas.
Estima-se uma perda com a estrutura de drenagem na ordem de R$ 130.000.00 (cento e
trinta mil reais)
Gerando uma estimativa de prejuízo de R$ 1.080.000,00 (um milhão e oitenta mil
reais)
É o relatório.",0,0,534311.7080234926,0,368,0,0,0,0,0,0,0,0,0,0,0,12,619801.5813072514,1154113.289330744,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,2670002.3358953763,0,0,0,0,2670002.3358953763,2670002.3358953763,2023,11,Nov,Chuvas Intensas
SC-F-4215653-13214-20231118,Santa Rosa do Sul,SC,Sul,2023-11-18,2023-11-18,13214,13,Chuvas Intensas,Hidrológico,4215653,NA,Reconhecido,NA,0,0,0,0,80,0,0,80,1560,"Estimam-se as despesas abaixo, relativas às unidades habitacionais atingidas, prédios públicos e sistema rodoviário do município:
a) A danificação de 5 estradas com pavimentações em lajota sextavada nas localidades Novo Horizonte, Peroba, Caramujo, Embratel e Centro, atingiu um prejuízo estimado de R$ 125.000,00 (cento e vinte cinco mil reais);
b) A danificação dos leitos das estradas do interior, ocasionou um prejuízo de R$ 500.000,00 (quinhentos mil reais), devido ao carreamento do material existente;
c) O deslizamento da contenção junto ao CEI central e posto de saúde central e garagem dos veículos da saúde. Sendo necessário um investimento estimado de R$ 300.000,00 (trezentos mil reais), para estabilização do barranco;
d) A danificação de 2 avenidas com pavimentações asfálticas nas localidades de Vila albina e Parque Rosita, atingiu um prejuízo estimado de R$ 30.000,00 (trinta mil reais);
e) 180 (cento e oitenta) unidades habitacionais danificadas (coberturas e danos causados pela enchente) estimando um valor aproximado de R$ 234.000,00 (duzentos e trinta e quatro mil reais).",0,0,250057.87935499454,0,180,0,0,0,0,0,0,0,0,0,0,0,10,988476.6598434614,1238534.5391984559,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,3992600.317783149,880545.6948227158,0,0,0,4873146.0126058655,4873146.0126058655,2023,11,Nov,Chuvas Intensas
SC-F-4205407-13214-20231128,Florianópolis,SC,Sul,2023-11-28,2023-11-28,13214,13,Chuvas Intensas,Hidrológico,4205407,NA,Registro,NA,0,1,0,48,543,0,0,592,108485,"I-UNIDADES HABITACIONAIS: INSERIDAS NO ITEM 6.2, 15 DANIFICADAS E 2 DESTRUÍDAS TOTALIZANDO O VALOR DE 1.039.006,50, NO ENTANTO TENDO EM VISTA AS ÁREAS AFETADAS EM 12 PRINCIPAIS BAIRROS, FORAM ESTIMADAS QUE POR VOLTA DE 38.607 IMÓVEIS FORAL ATINGIDOS pelos alagamentos abruptos e repentinos ocasionando perdas e danos com: limpeza e remoção de lixo, entulho, água e lama; danos com bens móveis (mobília em geral, eletrodomésticos, etc.), danos em bens imóveis (reparos em geral), gerando um prejuízo de R$ 30.886.172,36 (Trinta milhões, oitocentos e oitenta e seis mil, cento e setenta e dois reais com trinta e seis centavos); II - OBRAS DE INFRAESTRUTURA PÚBLICA: Pavimentação Asfáltica R$ 3.850.000,00;Pavimentação em blocos de concreto e pedra R$ 1.125.000,00; Tubulações e caixas de captação de drenagem R$ 1.500.000.00
Muros de contensão e escadarias R$ 975.000.00; Total de Investimentos Necessários R$ 4.975.000,00.",0,0,1110306.6753250218,2,15,0,0,0,0,0,0,0,0,0,0,0,23,5316401.494833752,6426708.170158774,NA,NA,NA,NA,NA,NA,NA,0,0,0,1155934.2236316882,0,0,0,0,0,0,0,1155934.2236316882,NA,0,0,0,0,0,0,1155934.2236316882,2023,11,Nov,Chuvas Intensas
SC-F-4207304-13214-20231128,Imbituba,SC,Sul,2023-11-30,2023-11-28,13214,13,Chuvas Intensas,Hidrológico,4207304,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2023,11,Nov,Chuvas Intensas
SC-F-4206009-11321-20231130,Governador Celso Ramos,SC,Sul,2023-12-04,2023-11-30,11321,8,Movimento de Massa,Hidrológico,4206009,NA,Registro,NA,0,0,0,0,0,0,0,0,6,"Danos a infraestrutura como: erosão e comprometimento de avenidas, buracos em vias e entupimentos de bueiros assoreamentos dos rios e outros.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0.010686234160469852,0,0,0,0.010686234160469852,NA,0,0,0,0,0,0,0.010686234160469852,2023,11,Nov,Movimento de Massa
SC-F-4202008-13214-20240102,Balneário Camboriú,SC,Sul,2024-06-21,2024-01-02,13214,13,Chuvas Intensas,Hidrológico,4202008,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4202008-13214-20240108,Balneário Camboriú,SC,Sul,2024-06-21,2024-01-08,13214,13,Chuvas Intensas,Hidrológico,4202008,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4209102-13214-20240111,Joinville,SC,Sul,2024-01-15,2024-01-11,13214,13,Chuvas Intensas,Hidrológico,4209102,NA,Registro,NA,0,0,0,0,9,0,0,9,0,"Uma residência ficou destruída na Rua José Moacyr de Lima Bittencourt 651 no Parque Guarani, devido a queda de muro sobre a residência. Outras danificadas e necessitaram  de interdição, uma na rua Paulo Goedert - Paranaguamirim , duas na Servidão Alvin Martinho Amandio - Paranaguamirim e uma na rua Santa Maria - Floresta. Anexo Interdições.",4,1,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4201307-13214-20240111,Araquari,SC,Sul,2024-01-11,2024-01-11,13214,13,Chuvas Intensas,Hidrológico,4201307,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4202057-13214-20240111,Balneário Barra do Sul,SC,Sul,2024-01-15,2024-01-11,13214,13,Chuvas Intensas,Hidrológico,4202057,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4202057-13214-20240112,Balneário Barra do Sul,SC,Sul,2024-01-15,2024-01-12,13214,13,Chuvas Intensas,Hidrológico,4202057,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4216206-13214-20240120,São Francisco do Sul,SC,Sul,2024-01-23,2024-01-20,13214,13,Chuvas Intensas,Hidrológico,4216206,NA,Registro,NA,0,0,0,8,0,0,0,8,1500,"Ponte Olaria  Av: Nereu Ramos, rocio Grande  deformação na calçada e afundamento da pavimentação asfáltica, Rua Francisco Mascarenhas afundamento grave e extenso no pavimento asfáltico, BR280 km 02 afundamento do pavimento asfáltico, Cmei Pequeno Polegar queda de muro e danos na estrutura do prédio, BR280 km 05 afundamento da pista, Rua Joaquim José S. Júnior afundamento e rompimento da rede de drenagem, Rua Coronel de Oliveira afundamento na pista, nas rua do bairro Ubatuba alagamentos, perca de pavimentação e rompimento da drenagem, obstrução de bocas de lobo, bairro Vila da Glória alagamentos pontuais, nas ruas do bairro Ervino alagamentos.
Bairros afetados: Ubatuba, Enseada, Capri, Morro Grande, Laranjeiras, Centro, Reta, Rocio Grande, Rocio Pequeno, Acarai, Ervino, Vila da Glória, Miranda, Gamboa,Paulas, Portinho, Água Branca, itaguaçu, Majorca, Sandra Regina, Forte, Tapera, Distrito do Sai.

Gasto na Secretaria de Educação 150.000,00
Gastos na Secretaria de Obras 185.000,00
Gastos na Secretaria de Infraestrutura e Urbanismo 1.480.000,00
Prejuízos com valor estimado das casas afetadas pelas perdas de bens móveis 2.500.000,00

",500,0,2500000,0,0,0,1,0,150000,0,0,0,0,0,0,10,0,1665000,4315000,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1665000,0,0,150000,1815000,NA,0,0,0,0,0,0,1815000,2024,1,Jan,Chuvas Intensas
SC-F-4208450-13214-20240120,Itapoá,SC,Sul,2024-01-21,2024-01-20,13214,13,Chuvas Intensas,Hidrológico,4208450,NA,Reconhecido,NA,0,0,0,51,400,0,0,451,0,"Recursos utilizados na recuperação de vias públicas devido as chuvas que carreou material nos bairros Paese, São José, Cambiju, Brasilia, Brandalise, Verdes Mares, Figueira do Pontal, Estrada dos Boiadeiros, Itapema do Sai, Itapoa Centro, Gleba I e Gleba II.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,52734,52734,NA,NA,NA,NA,NA,NA,NA,0,0,5989,0,0,0,0,0,0,0,0,5989,NA,0,0,0,0,0,0,5989,2024,1,Jan,Chuvas Intensas
SC-F-4201307-13214-20240122,Araquari,SC,Sul,2024-01-22,2024-01-22,13214,13,Chuvas Intensas,Hidrológico,4201307,NA,Registro,NA,0,1,0,0,0,0,0,1,74,"Tivemos 15 residências com alagamentos dentro de casa, porém ninguém solicitou remoção do local, foram ajudados pela Defesa Civil e Bombeiros a se manter a salvo, danos materiais com moveis dentro das residências.
Um desbarrancamento no bairro Itinga na Rua Prefeito Alberto Natalino Miquelute, sendo orientado moradores e representantes da empresa construtora.",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4209102-13214-20240122,Joinville,SC,Sul,2024-01-22,2024-01-22,13214,13,Chuvas Intensas,Hidrológico,4209102,NA,Registro,NA,0,2,0,0,3,0,0,5,0,Danos relacionados a quedas de muro sobre edificações.,3,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4202057-12300-20240126,Balneário Barra do Sul,SC,Sul,2024-01-29,2024-01-26,12300,1,Alagamentos,Hidrológico,4202057,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Alagamentos
SC-F-4208450-13214-20240129,Itapoá,SC,Sul,2024-03-01,2024-01-29,13214,13,Chuvas Intensas,Hidrológico,4208450,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,1,Jan,Chuvas Intensas
SC-F-4201307-13214-20240224,Araquari,SC,Sul,2024-02-26,2024-02-24,13214,13,Chuvas Intensas,Hidrológico,4201307,NA,Reconhecido,NA,0,0,0,0,631,0,0,631,0,"Uma escola e três CEI ficaram alagadas não tiveram aula no período da manha na segunda feira, 26/02/2024. nenhuma foi afetada com danos em suas dependências.",141,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,45000,0,0,0,0,0,0,83000,128000,NA,0,0,0,0,0,0,128000,2024,2,Fev,Chuvas Intensas
SC-F-4209102-13214-20240225,Joinville,SC,Sul,2024-02-25,2024-02-25,13214,13,Chuvas Intensas,Hidrológico,4209102,NA,Reconhecido,NA,0,0,0,0,1693,0,0,1693,34880,"Conforme Relatório de Danos em Unidades Habitacionais Atingidas, 551 residências foram atingidas por inundações e enxurradas, sendo outras 111 atingidas por deslizamentos, quedas de muro e quedas de árvores, o valor estimado para os danos foi de R$ 7.175.000,00. A Secretaria de Educação teve 05 prédios atingidos pelos alagamentos causados pelas chuvas intensas dos dias 24 e 25 de fevereiro, sendo essas unidades a Escola Municipal Profª Ada Sant'anna da Silveira, a Escola Municipal Profº Saul Sant'anna de Oliveira Dias, o Centro de Educação Infantil Alegria de Viver, a Casa Brasil Sul e a sede da Secretaria de Educação, sendo a Escola Municipal Profª Ada Sant'anna da Silveira, a unidade mais afetada com alagamentos em quase todos os ambientes térreos (pátio da unidade, refeitório, ambientes administrativos e salas de aula), todas as unidades foram devidamente limpas e higienizadas no decorrer da manhã de segunda-feira, dia 26, causando pouquíssima interferência no atendimento das mesmas, os custos de R$ 2.000,00 foram para limpeza, não havendo danos, Anexo Relatório Saúde. Conforme o Relatório da Sec. Cultura, 9 unidades da secretaria foram danificadas, estas unidades são CEU Aventureiro, Centreventos Cau Hansen, Centreventos Cau Hansen, Casa da Cultura, Museu de Sambaqui, Museu de Sambaqui, Arquivo Histórico, Memorial da Bicicleta e Estação da Memória, o valor dos danos chegaram a R$ 54.500,00. Os danos em obras de infraestrutura publica estão associados à infraestrutura de vias publicas em diversos bairros da cidade e colapso de contenção em passeio no bairro nova brasília, conforme memorandos 0020381713, 0020385308, 0020350856, 0020414058, 0020339196 no Relatório Seinfra, totalizando danos no valor de R$ 22.415,02.",662,0,7175000,0,0,0,6,0,0,9,0,54500,0,0,0,8,0,22415.02,7251915.02,NA,NA,NA,NA,NA,NA,NA,139100.85,0,0,96382.8,0,0,0,22415.02,0,0,54500,312398.67000000004,NA,0,0,0,0,0,0,312398.67000000004,2024,2,Fev,Chuvas Intensas
SC-F-4202057-13214-20240225,Balneário Barra do Sul,SC,Sul,2024-02-26,2024-02-25,13214,13,Chuvas Intensas,Hidrológico,4202057,NA,Registro,NA,0,0,0,0,461,0,0,461,0,"Foram afetadas 120 residências por alagamento danificando os bens moveis das pessoas.
bairros afetados; Salinas, Centro, Costeira, Pinheiros, Conquista e Linguado .
Instalações Publicas de Ensino:: Escola Municipal Juraci Isaura de Oliveira Bairro Costeira,EM Adalziza Leonida de Souza Bairro Centro,EM Manoel Henrique Borges Centro.",120,0,20000,0,0,0,2,0,8286.28,0,0,0,0,0,0,0,0,0,28286.28,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,60933.01,0,0,0,60933.01,NA,0,0,0,0,0,0,60933.01,2024,2,Fev,Chuvas Intensas
SC-F-4205803-13214-20240225,Garuva,SC,Sul,2024-03-01,2024-02-25,13214,13,Chuvas Intensas,Hidrológico,4205803,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,2,Fev,Chuvas Intensas
SC-F-4202008-13214-20240412,Balneário Camboriú,SC,Sul,2024-07-29,2024-04-12,13214,13,Chuvas Intensas,Hidrológico,4202008,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,4,Abr,Chuvas Intensas
SC-F-4205704-13214-20240413,Garopaba,SC,Sul,2024-04-15,2024-04-13,13214,13,Chuvas Intensas,Hidrológico,4205704,NA,Registro,NA,0,0,0,0,20,0,0,20,29000,"Todas as unidades de saúde publicas foram afetadas pelas fortes chuvas, alagamentos das unidades e vazamento de águas pela coberturas danificando materiais e maquinas. Obras de infraestrutura foram danificadas todas as vias acessos principais e secundários do municípios.",50,0,750000,22,0,500000,5,0,400000,0,0,0,1,0,100000,70,0,2500000,4250000,NA,NA,NA,NA,NA,NA,NA,0,0,0,250000,0,330000,0,0,0,0,0,580000,NA,0,0,0,0,0,0,580000,2024,4,Abr,Chuvas Intensas
SC-F-4211900-13214-20240413,Palhoça,SC,Sul,2024-04-14,2024-04-13,13214,13,Chuvas Intensas,Hidrológico,4211900,NA,Registro,NA,0,0,0,11,50,0,0,61,10000,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,4,Abr,Chuvas Intensas
SC-F-4207304-13214-20240413,Imbituba,SC,Sul,2024-04-16,2024-04-13,13214,13,Chuvas Intensas,Hidrológico,4207304,NA,Reconhecido,NA,0,0,0,3,68,0,0,71,108,"Unidades habitacionais: 100 residências todas atingidas por alagamento e enxurradas, com prejuízo estimado de 132.400,00, obras publicas  ate o preenchimento do FIDE, não foi possível mensurar os prejuízos nas unidades de ensino, com tudo estima-se que ira ultrapassar os R$22.500 reais. Já referente aos danos nas infraestruturas publicas, até o momento contabilizou-se a importância citada de R$397.725,00. que se refere a valores das ações de reestabelecimento executadas ate o momento do município. com tudo, estimasse que o prejuízo chegarão há R$1.470.000,00.",100,0,132400,0,0,0,3,0,0,0,0,0,0,0,0,0,0,397725,530125,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,4,Abr,Chuvas Intensas
SC-F-4205407-13214-20240414,Florianópolis,SC,Sul,2024-04-14,2024-04-14,13214,13,Chuvas Intensas,Hidrológico,4205407,NA,Registro,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,4,Abr,Chuvas Intensas
SC-F-4201406-13214-20240502,Araranguá,SC,Sul,2024-05-02,2024-05-02,13214,13,Chuvas Intensas,Hidrológico,4201406,NA,Registro,NA,0,0,0,0,4,0,0,4,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,2024,5,Mai,Chuvas Intensas
